,loja,data,venda,loja_web,index,c_br,c_uy,s_al,s_am,s_ap,s_ba,s_ce,s_df,s_es,s_ex,s_go,s_ma,s_mg,s_ms,s_mt,s_pa,s_pb,s_pe,s_pi,s_pr,s_rj,s_rn,s_ro,s_rr,s_rs,s_sc,s_se,s_sp,s_to,week_of_year,year,store_avg,store_std,holiday,forecast
2619,renner_br_sp_41,2022-05-15,24,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,113.42545454545454,100.51515522543538,1,87.12219
2620,renner_br_sp_41,2022-05-22,37,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,113.42545454545454,100.51515522543538,0,85.01729
2621,renner_br_sp_41,2022-05-29,19,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,113.42545454545454,100.51515522543538,0,86.21403
2622,renner_br_sp_44,2022-04-10,15,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,48.10545454545454,53.26986596354811,0,21.512548
2623,renner_br_sp_44,2022-04-17,10,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,48.10545454545454,53.26986596354811,1,22.919565
2624,renner_br_sp_44,2022-04-24,9,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,48.10545454545454,53.26986596354811,1,22.919565
2625,renner_br_sp_44,2022-05-01,12,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,48.10545454545454,53.26986596354811,1,22.919565
2626,renner_br_sp_44,2022-05-08,1,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,48.10545454545454,53.26986596354811,0,21.687437
2627,renner_br_sp_44,2022-05-15,2,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,48.10545454545454,53.26986596354811,1,22.715128
2628,renner_br_sp_45,2022-04-10,58,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,89.16,98.45646264464484,0,63.877487
2629,renner_br_sp_45,2022-04-17,38,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,89.16,98.45646264464484,1,66.498695
2630,renner_br_sp_45,2022-04-24,36,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,89.16,98.45646264464484,1,66.37276
2631,renner_br_sp_45,2022-05-01,48,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,89.16,98.45646264464484,1,66.32869
2632,renner_br_sp_45,2022-05-08,21,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,89.16,98.45646264464484,0,63.347538
2633,renner_br_sp_45,2022-05-15,13,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,89.16,98.45646264464484,1,64.08391
2634,renner_br_sp_45,2022-05-22,25,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,89.16,98.45646264464484,0,61.48364
2635,renner_br_sp_45,2022-05-29,25,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,89.16,98.45646264464484,0,61.973488
2636,renner_br_sp_46,2022-04-10,42,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,61.54545454545455,74.26762077572434,0,34.95456
2637,renner_br_sp_46,2022-04-17,28,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,61.54545454545455,74.26762077572434,1,36.730556
2638,renner_br_sp_46,2022-04-24,21,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,61.54545454545455,74.26762077572434,1,36.730556
2639,renner_br_sp_46,2022-05-01,10,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,61.54545454545455,74.26762077572434,1,36.730556
2640,renner_br_sp_46,2022-05-08,14,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,61.54545454545455,74.26762077572434,0,34.8263
2641,renner_br_sp_46,2022-05-15,10,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,61.54545454545455,74.26762077572434,1,35.210854
2642,renner_br_sp_46,2022-05-22,18,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,61.54545454545455,74.26762077572434,0,33.635056
2643,renner_br_sp_46,2022-05-29,12,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,61.54545454545455,74.26762077572434,0,33.739117
2644,renner_br_sp_47,2022-04-10,37,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,63.916363636363634,70.73263828046753,0,35.935158
2645,renner_br_sp_47,2022-04-17,24,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,63.916363636363634,70.73263828046753,1,37.711155
2646,renner_br_sp_47,2022-04-24,9,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,63.916363636363634,70.73263828046753,1,37.711155
2647,renner_br_sp_47,2022-05-01,20,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,63.916363636363634,70.73263828046753,1,37.711155
2648,renner_br_sp_47,2022-05-08,10,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,63.916363636363634,70.73263828046753,0,35.806896
2649,renner_br_sp_47,2022-05-15,3,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,63.916363636363634,70.73263828046753,1,36.131763
2650,renner_br_sp_47,2022-05-22,3,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,63.916363636363634,70.73263828046753,0,34.55596
2651,renner_br_sp_47,2022-05-29,3,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,63.916363636363634,70.73263828046753,0,34.7622
2652,renner_br_sp_48,2022-04-10,48,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,70.26545454545455,72.89307291936866,0,48.847565
2653,renner_br_sp_48,2022-04-17,43,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,70.26545454545455,72.89307291936866,1,50.777756
2654,renner_br_sp_48,2022-04-24,43,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,70.26545454545455,72.89307291936866,1,50.777756
2655,renner_br_sp_48,2022-05-01,37,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,70.26545454545455,72.89307291936866,1,50.777756
2656,renner_br_sp_48,2022-05-08,18,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,70.26545454545455,72.89307291936866,0,48.82787
2657,renner_br_sp_48,2022-05-15,9,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,70.26545454545455,72.89307291936866,1,49.152744
2658,renner_br_sp_48,2022-05-22,12,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,70.26545454545455,72.89307291936866,0,47.57694
2659,renner_br_sp_48,2022-05-29,15,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,70.26545454545455,72.89307291936866,0,47.681
2660,renner_br_sp_5,2022-04-10,52,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,76.52,87.42760592268476,0,50.371155
2661,renner_br_sp_5,2022-04-17,37,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,76.52,87.42760592268476,1,52.208363
2662,renner_br_sp_5,2022-04-24,36,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,76.52,87.42760592268476,1,52.082424
2663,renner_br_sp_5,2022-05-01,31,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,76.52,87.42760592268476,1,52.082424
2664,renner_br_sp_5,2022-05-08,25,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,76.52,87.42760592268476,0,50.109722
2665,renner_br_sp_5,2022-05-15,15,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,76.52,87.42760592268476,1,50.053864
2666,renner_br_sp_5,2022-05-22,28,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,76.52,87.42760592268476,0,48.478058
2667,renner_br_sp_5,2022-05-29,13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,76.52,87.42760592268476,0,48.58212
2668,renner_br_sp_50,2022-04-10,74,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,79.62181818181818,82.33926321479409,0,58.52178
2669,renner_br_sp_50,2022-04-17,55,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,79.62181818181818,82.33926321479409,1,61.037655
2670,renner_br_sp_50,2022-04-24,76,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,79.62181818181818,82.33926321479409,1,61.10139
2671,renner_br_sp_50,2022-05-01,66,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,79.62181818181818,82.33926321479409,1,61.62678
2672,renner_br_sp_50,2022-05-08,48,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,79.62181818181818,82.33926321479409,0,59.65408
2673,renner_br_sp_50,2022-05-15,28,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,79.62181818181818,82.33926321479409,1,60.15258
2674,renner_br_sp_50,2022-05-22,26,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,79.62181818181818,82.33926321479409,0,58.576775
2675,renner_br_sp_50,2022-05-29,31,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,79.62181818181818,82.33926321479409,0,59.169193
2676,renner_br_sp_51,2022-04-10,57,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,96.03636363636365,108.01013125573864,0,60.058544
2677,renner_br_sp_51,2022-04-17,42,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,96.03636363636365,108.01013125573864,1,63.46676
2678,renner_br_sp_51,2022-04-24,43,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,96.03636363636365,108.01013125573864,1,62.808456
2679,renner_br_sp_51,2022-05-01,39,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,96.03636363636365,108.01013125573864,1,62.808456
2680,renner_br_sp_51,2022-05-08,39,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,96.03636363636365,108.01013125573864,0,58.67997
2681,renner_br_sp_51,2022-05-15,18,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,96.03636363636365,108.01013125573864,1,59.030804
2682,renner_br_sp_51,2022-05-22,39,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,96.03636363636365,108.01013125573864,0,55.518456
2683,renner_br_sp_51,2022-05-29,21,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,96.03636363636365,108.01013125573864,0,55.93361
2684,renner_br_sp_52,2022-04-10,93,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,156.98909090909092,170.34545157783967,0,90.20268
2685,renner_br_sp_52,2022-04-17,62,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,156.98909090909092,170.34545157783967,1,91.6954
2686,renner_br_sp_52,2022-04-24,66,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,156.98909090909092,170.34545157783967,1,90.220055
2687,renner_br_sp_52,2022-05-01,69,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,156.98909090909092,170.34545157783967,1,89.687
2688,renner_br_sp_52,2022-05-08,46,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,156.98909090909092,170.34545157783967,0,84.2017
2689,renner_br_sp_52,2022-05-15,21,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,156.98909090909092,170.34545157783967,1,81.55835
2690,renner_br_sp_52,2022-05-22,22,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,156.98909090909092,170.34545157783967,0,79.674545
2691,renner_br_sp_52,2022-05-29,20,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,156.98909090909092,170.34545157783967,0,79.96162
2692,renner_br_sp_54,2022-04-10,46,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,95.5709090909091,108.39171607707873,0,56.360657
2693,renner_br_sp_54,2022-04-17,66,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,95.5709090909091,108.39171607707873,1,58.951527
2694,renner_br_sp_54,2022-04-24,49,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,95.5709090909091,108.39171607707873,1,58.549458
2695,renner_br_sp_54,2022-05-01,34,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,95.5709090909091,108.39171607707873,1,58.50539
2696,renner_br_sp_54,2022-05-08,20,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,95.5709090909091,108.39171607707873,0,55.417812
2697,renner_br_sp_54,2022-05-15,20,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,95.5709090909091,108.39171607707873,1,55.03914
2698,renner_br_sp_54,2022-05-22,34,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,95.5709090909091,108.39171607707873,0,52.332428
2699,renner_br_sp_54,2022-05-29,31,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,95.5709090909091,108.39171607707873,0,52.43649
2700,renner_br_sp_55,2022-04-10,37,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,66.02545454545455,82.2395650829323,0,35.800297
2701,renner_br_sp_55,2022-04-17,27,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,66.02545454545455,82.2395650829323,1,37.576298
2702,renner_br_sp_55,2022-04-24,26,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,66.02545454545455,82.2395650829323,1,37.576298
2703,renner_br_sp_55,2022-05-01,22,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,66.02545454545455,82.2395650829323,1,37.576298
2704,renner_br_sp_55,2022-05-08,31,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,66.02545454545455,82.2395650829323,0,35.65993
2705,renner_br_sp_55,2022-05-15,15,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,66.02545454545455,82.2395650829323,1,35.984795
2706,renner_br_sp_55,2022-05-22,12,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,66.02545454545455,82.2395650829323,0,34.408993
2707,renner_br_sp_55,2022-05-29,22,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,66.02545454545455,82.2395650829323,0,34.513054
2708,renner_br_sp_57,2022-04-10,86,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,124.89090909090908,103.30015664222984,0,99.8441
2709,renner_br_sp_57,2022-04-17,82,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,124.89090909090908,103.30015664222984,1,102.53153
2710,renner_br_sp_57,2022-04-24,80,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,124.89090909090908,103.30015664222984,1,102.3806
2711,renner_br_sp_57,2022-05-01,50,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,124.89090909090908,103.30015664222984,1,102.307526
2712,renner_br_sp_57,2022-05-08,51,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,124.89090909090908,103.30015664222984,0,100.54014
2713,renner_br_sp_57,2022-05-15,20,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,124.89090909090908,103.30015664222984,1,99.27473
2714,renner_br_sp_57,2022-05-22,33,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,124.89090909090908,103.30015664222984,0,97.1576
2715,renner_br_sp_57,2022-05-29,39,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,124.89090909090908,103.30015664222984,0,98.26534
2716,renner_br_sp_58,2022-04-10,90,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,140.80363636363637,145.04516533386624,0,73.26355
2717,renner_br_sp_58,2022-04-17,91,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,140.80363636363637,145.04516533386624,1,72.86654
2718,renner_br_sp_58,2022-04-24,74,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,140.80363636363637,145.04516533386624,1,70.21853
2719,renner_br_sp_58,2022-05-01,58,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,140.80363636363637,145.04516533386624,1,69.246635
2720,renner_br_sp_58,2022-05-08,50,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,140.80363636363637,145.04516533386624,0,64.35159
2721,renner_br_sp_58,2022-05-15,28,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,140.80363636363637,145.04516533386624,1,61.75481
2722,renner_br_sp_58,2022-05-22,34,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,140.80363636363637,145.04516533386624,0,60.27431
2723,renner_br_sp_58,2022-05-29,32,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,140.80363636363637,145.04516533386624,0,60.561386
2724,renner_br_sp_60,2022-04-10,68,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,54.86545454545455,54.60007291973225,0,30.94117
2725,renner_br_sp_60,2022-04-17,31,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,54.86545454545455,54.60007291973225,1,32.348186
2726,renner_br_sp_60,2022-04-24,32,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,54.86545454545455,54.60007291973225,1,32.348186
2727,renner_br_sp_60,2022-05-01,27,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,54.86545454545455,54.60007291973225,1,32.348186
2728,renner_br_sp_60,2022-05-08,19,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,54.86545454545455,54.60007291973225,0,31.116056
2729,renner_br_sp_60,2022-05-15,6,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,54.86545454545455,54.60007291973225,1,32.310852
2730,renner_br_sp_60,2022-05-22,13,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,54.86545454545455,54.60007291973225,0,31.03296
2731,renner_br_sp_60,2022-05-29,22,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,54.86545454545455,54.60007291973225,0,31.13702
2732,renner_br_sp_61,2022-04-10,40,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,106.0109090909091,133.58235065346338,0,58.959248
2733,renner_br_sp_61,2022-04-17,74,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,106.0109090909091,133.58235065346338,1,60.417503
2734,renner_br_sp_61,2022-04-24,36,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,106.0109090909091,133.58235065346338,1,59.219727
2735,renner_br_sp_61,2022-05-01,49,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2022,106.0109090909091,133.58235065346338,1,59.219727
2736,renner_br_sp_61,2022-05-08,30,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2022,106.0109090909091,133.58235065346338,0,57.02961
2737,renner_br_sp_61,2022-05-15,14,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2022,106.0109090909091,133.58235065346338,1,55.70686
2738,renner_br_sp_61,2022-05-22,4,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2022,106.0109090909091,133.58235065346338,0,53.88022
2739,renner_br_sp_61,2022-05-29,30,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2022,106.0109090909091,133.58235065346338,0,53.98428
2740,renner_br_sp_62,2022-04-10,25,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2022,51.93454545454546,57.27226631090764,0,28.869179
2741,renner_br_sp_62,2022-04-17,30,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2022,51.93454545454546,57.27226631090764,1,30.276196
2742,renner_br_sp_62,2022-04-24,13,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2022,51.93454545454546,57.27226631090764,1,30.276196
